19.0596,72.829527,19.059564,72.829527,19.059542,72.836925,18.577217,73.80298,17.693663,77.638049,18.443684,74.427172,17.684656,83.202714,17.71738,83.306337,17.717909,83.306584,17.71738,83.306337,19.059564,72.829527,19.059542,72.836925,19.794489,74.060966,21.061551,79.909575,20.507717,77.437723,17.898596,83.380255,17.898596,83.380255,17.717909,83.306584,17.71738,83.306337,17.717286,83.30663,1362885.25,79156.586,Good,Bad,0.9960799090909092,0,1598435.25,95232.734,Good,Bad,0.997669,0
18.997687,72.837615,18.997714,72.837414,18.999554,72.837605,18.577217,73.80298,17.693663,77.638049,18.208075,74.911398,17.684656,83.202714,17.719588,83.203607,17.717909,83.306584,17.71738,83.306337,18.997714,72.837414,18.999554,72.837605,19.819582,74.026813,21.157336,79.659919,20.216815,76.807775,17.942152,83.420689,17.816479,83.357054,17.717909,83.306584,17.71738,83.306337,17.717286,83.30663,1357535.125,78110.641,Good,Bad,0.9948846363636363,0,1598786.75,95106.766,Good,Bad,0.9864232727272728,0
19.094814,74.747996,19.094794,74.74791,19.092476,74.746999,17.763746,77.28341,16.881906,80.165783,17.156065,79.61548,17.716202,83.270753,17.71738,83.306337,17.717909,83.306584,17.71738,83.306337,19.094794,74.74791,19.092476,74.746999,17.539867,78.233523,17.255637,80.1183,17.500775,78.892758,17.719588,83.203607,17.717909,83.306584,17.717909,83.306584,17.71738,83.306337,17.717286,83.30663,1183277.875,67635.367,Good,Bad,0.9822754545454546,0,1248657.25,76532.695,Good,Bad,0.9866755454545455,0
19.796686,72.744373,19.795635,72.74468,19.794256,72.753934,19.794489,74.060966,21.061551,79.909575,20.185084,76.550504,17.898596,83.380255,17.726014,83.310021,17.717909,83.306584,17.71738,83.306337,19.795635,72.74468,19.794256,72.753934,19.945961,74.986588,19.093135,78.801371,19.056814,78.619806,17.942152,83.420689,17.816474,83.356953,17.717909,83.306584,17.71738,83.306337,17.717286,83.30663,1587343.25,95340.57,Good,Bad,0.9839996363636362,0,1478055.375,100944.93,Good,Bad,0.9892157272727271,0
19.033813,73.019601,19.03384,73.019551,19.033908,73.019538,18.573713,73.806451,17.539867,78.233523,18.011452,75.234876,17.684656,83.202714,17.716202,83.270753,17.717909,83.306584,17.71738,83.306337,19.03384,73.019551,19.033908,73.019538,19.724549,73.630547,21.086714,79.176915,20.507717,77.437723,17.943313,83.420309,17.898596,83.380255,17.717909,83.306584,17.71738,83.306337,17.717286,83.30663,1334554,76666.469,Good,Bad,0.9983717272727273,0,1591458.25,94393.289,Good,Bad,1,0
19.113565,72.86969,19.112978,72.869773,19.1131,72.868999,18.573713,73.806451,17.539867,78.233523,18.230079,74.774129,17.684656,83.202714,17.718793,83.292161,17.717909,83.306584,17.71738,83.306337,19.112978,72.869773,19.1131,72.868999,19.790395,74.276004,21.061551,79.909575,20.056234,76.405294,17.898596,83.380255,17.796797,83.353493,17.717909,83.306584,17.71738,83.306337,17.717286,83.30663,1359635.75,79458.797,Good,Bad,0.9831480909090909,0,1592252.5,94953.242,Good,Bad,0.9848652727272728,0
19.0596,72.829527,19.059564,72.829527,19.059542,72.836834,19.067872,72.837188,19.0929,72.849316,19.089721,72.838237,19.09462,72.855683,19.09462,72.855683,19.09462,72.855683,19.094147,72.856943,19.059564,72.829527,19.059542,72.836925,19.050728,72.838337,19.087779,72.843782,19.052724,72.845048,19.094573,72.854676,19.094147,72.856943,19.09462,72.855683,19.094147,72.856943,19.092992,72.856241,6534.406,1341.892,Good,Bad,0.99484,0,8718.685,1317.824,Good,Bad,0.9949217272727272,0
19.187418,72.848399,19.187256,72.846654,19.179557,72.846934,19.174043,72.849711,19.14108,72.85489,19.145066,72.856023,19.09553,72.852821,19.09553,72.852821,19.09462,72.855683,19.094147,72.856943,19.187256,72.846654,19.179557,72.846934,19.152278,72.844628,19.144997,72.855637,19.152978,72.851265,19.09553,72.852821,19.09553,72.852821,19.09462,72.855683,19.094147,72.856943,19.092992,72.856241,12898.965,1897.101,Good,Bad,0.992747090909091,0,12702.963,2181.825,Good,Bad,0.9973960909090909,0
18.591299,73.738902,18.59788,73.742097,18.599835,73.744723,18.751013,73.524147,18.787139,73.309666,18.737058,73.429325,19.076508,72.876095,19.089594,72.843515,19.095656,72.852451,19.09462,72.855683,18.59788,73.742097,18.599835,73.744723,18.737058,73.429325,18.913795,73.178134,18.768313,73.407475,19.065316,72.893294,19.076508,72.876095,19.095656,72.852451,19.09462,72.855683,19.092992,72.856241,141541.25,9211.065,Good,Bad,1,0,156939,9615.259,Good,Bad,1,0
18.507382,73.807673,18.506872,73.802861,18.507243,73.787827,18.751013,73.524147,18.787139,73.309666,18.770604,73.344277,19.076508,72.876095,19.08029,72.846707,19.095656,72.852451,19.09462,72.855683,18.506872,73.802861,18.507243,73.787827,18.737058,73.429325,18.900018,73.247384,18.790321,73.33359,19.065316,72.893294,19.074492,72.846592,19.095656,72.852451,19.09462,72.855683,19.092992,72.856241,154825.391,10387.671,Good,Bad,1,0,171816.875,11802.495,Good,Bad,1,0
19.643607,73.471241,19.63179,73.473839,19.625875,73.462843,19.542688,73.350067,19.288989,73.108484,19.511886,73.329398,19.08029,72.846707,19.095656,72.852451,19.095656,72.852451,19.09462,72.855683,19.63179,73.473839,19.625875,73.462843,19.467938,73.334745,19.293031,73.019831,19.298943,73.052245,19.227369,72.863436,19.227369,72.863436,19.09553,72.852821,19.09462,72.855683,19.092992,72.856241,111317.211,9396.606,Good,Bad,1,0,126685.164,12316.7,Good,Bad,1,0
19.997453,73.789807,19.997825,73.790264,19.994494,73.790304,19.903904,73.700016,19.630634,73.422372,19.687351,73.583361,19.076459,72.876417,19.095656,72.852451,19.095656,72.852451,19.09462,72.855683,19.997825,73.790264,19.99935,73.790041,19.959174,73.407707,19.903228,73.225233,19.913919,73.250829,19.344197,72.891582,19.09462,72.855683,19.09553,72.852821,19.09462,72.855683,19.092992,72.856241,173105.375,14089.27,Good,Bad,1,0,206917.203,18031.82,Good,Bad,0.9559022727272727,0
19.180662,75.19377,19.172214,75.18031,19.189262,75.148014,18.820561,74.356051,18.737058,73.429325,18.740844,73.779484,19.05107,72.93692,19.074492,72.846592,19.095656,72.852451,19.09462,72.855683,19.172214,75.18031,19.189262,75.148014,19.621468,74.494334,19.678922,73.57852,19.837148,74.476508,19.07063,72.907068,19.076459,72.876417,19.095656,72.852451,19.09462,72.855683,19.092992,72.856241,314867.625,23172.264,Good,Bad,0.9933747272727274,0,366217.656,24683.357,Good,Bad,1,0
19.182514,73.192723,19.183197,73.192385,19.183854,73.1934,19.139422,73.036235,19.148578,72.992549,19.116579,73.03495,19.089594,72.843515,19.089594,72.843515,19.09462,72.855683,19.094147,72.856943,19.183197,73.192385,19.183854,73.1934,19.111592,73.032851,19.063607,72.979147,19.065115,73.019762,19.08029,72.846707,19.09462,72.855683,19.09462,72.855683,19.094147,72.856943,19.092992,72.856241,55238.035,6251.481,Good,Bad,0.9996541818181818,0,53453.957,6173.848,Good,Bad,0.9996543636363636,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.340757,73.116091,19.211799,72.977022,19.224713,73.020065,19.08029,72.846707,19.095656,72.852451,19.095656,72.852451,19.09462,72.855683,19.35656,73.217529,19.354828,73.212779,19.314337,73.106869,19.250934,72.973182,19.243971,72.975817,19.174219,72.85948,19.09462,72.855683,19.09553,72.852821,19.09462,72.855683,19.092992,72.856241,65400.398,6871.962,Good,Bad,1,0,76336.977,8984.443,Good,Bad,0.9939047272727273,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.397434,73.178896,19.458677,73.114195,19.433974,73.143024,19.44148,72.879335,19.435335,72.858458,19.439368,72.855359,19.440956,72.854963,19.35656,73.217529,19.354828,73.212779,19.30505,73.058199,19.316104,72.946576,19.30505,73.058199,19.427044,72.867596,19.439368,72.855359,19.439368,72.855359,19.440956,72.854963,19.444468,72.856117,55221.781,7203.375,Good,Bad,1,0,54093.047,7295.747,Good,Bad,0.9977201818181818,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.397434,73.178896,19.458677,73.114195,19.413547,73.177086,19.44148,72.879335,19.440222,72.878726,19.439368,72.855359,19.440956,72.854963,19.35656,73.217529,19.354828,73.212779,19.30505,73.058199,19.316104,72.946576,19.30189,72.980678,19.427044,72.867596,19.435335,72.858458,19.439368,72.855359,19.440956,72.854963,19.444468,72.856117,55221.781,7124.629,Good,Bad,0.9815202727272726,0,54093.047,7350.633,Good,Bad,0.9776917272727271,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.397434,73.178896,19.458677,73.114195,19.434643,73.17261,19.44148,72.879335,19.44148,72.879335,19.439368,72.855359,19.440956,72.854963,19.35656,73.217529,19.354828,73.212779,19.30505,73.058199,19.316104,72.946576,19.300015,73.055562,19.427044,72.867596,19.439368,72.855359,19.439368,72.855359,19.440956,72.854963,19.444468,72.856117,55221.781,7180.876,Good,0.00,1,0,54093.047,7281.825,Good,0.00,1,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.397434,73.178896,19.458677,73.114195,19.43171,73.150527,19.44148,72.879335,19.440956,72.854963,19.439368,72.855359,19.440956,72.854963,19.35656,73.217529,19.354828,73.212779,19.30505,73.058199,19.316104,72.946576,19.300015,73.055562,19.427044,72.867596,19.427044,72.867596,19.439368,72.855359,19.440956,72.854963,19.444468,72.856117,55221.781,7180.876,Good,0.00,1,0,54093.047,7281.825,Good,0.00,1,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.397434,73.178896,19.458677,73.114195,19.43171,73.150527,19.44148,72.879335,19.440956,72.854963,19.439368,72.855359,19.440956,72.854963,19.35656,73.217529,19.354828,73.212779,19.30505,73.058199,19.316104,72.946576,19.322009,72.961822,19.427044,72.867596,19.435335,72.858458,19.439368,72.855359,19.440956,72.854963,19.444468,72.856117,55221.781,7180.876,Good,0.00,1,0,54093.047,7283.617,Good,1.40,0.9984257272727273,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.397434,73.178896,19.458677,73.114195,19.407641,73.174953,19.44148,72.879335,19.440956,72.854963,19.439368,72.855359,19.440956,72.854963,19.35656,73.217529,19.354828,73.212779,19.30505,73.058199,19.316104,72.946576,19.320778,72.970933,19.427044,72.867596,19.440956,72.854963,19.439368,72.855359,19.440956,72.854963,19.444468,72.856117,55221.781,7182.044,Good,0.00,1,0,54093.047,7283.698,Good,0.00,1,0
19.356833,73.218454,19.35656,73.217529,19.354828,73.212779,19.397434,73.178896,19.458677,73.114195,19.413547,73.177086,19.44148,72.879335,19.439368,72.855359,19.439368,72.855359,19.440956,72.854963,19.35656,73.217529,19.354828,73.212779,19.30505,73.058199,19.316104,72.946576,19.30189,72.980678,19.427044,72.867596,19.435335,72.858458,19.439368,72.855359,19.440956,72.854963,19.444468,72.856117,55221.781,7182.044,Good,0.00,1,0,54093.047,7283.698,Good,1.40,0.9985024545454546,0
